reg.coeff,SE,t_val,p_val,species,vessel_id,fishery_lab,coeff_norm,rank_coeff
16.53690621,647.638832,0.025534149,0.979630149,Shearwaters,ETBF_103,Tuna longlines,0.473515486,123
14.53967484,647.6396466,0.022450254,0.982089882,Shearwaters,ETBF_104,Tuna longlines,0.416327039,86
-18.86384373,2713.043394,-0.00695302,0.994452675,Shearwaters,ETBF_105,Tuna longlines,-0.777521186,21
14.60083528,647.6417609,0.022544617,0.982014616,Shearwaters,ETBF_106,Tuna longlines,0.418078298,87
12.32344174,647.6400836,0.019028226,0.984819512,Shearwaters,ETBF_107,Tuna longlines,0.352867727,69
15.42801192,647.63898,0.023821932,0.980995801,Shearwaters,ETBF_108,Tuna longlines,0.44176356,108
-18.28854921,4373.91948,-0.004181272,0.99666404,Shearwaters,ETBF_109,Tuna longlines,-0.753808963,25
15.17409897,647.6414038,0.023429785,0.981308583,Shearwaters,ETBF_110,Tuna longlines,0.434493051,103
-19.31921079,1825.518473,-0.010582862,0.991556768,Shearwaters,ETBF_111,Tuna longlines,-0.796290295,18
15.53717523,647.6391285,0.023990483,0.980861364,Shearwaters,ETBF_112,Tuna longlines,0.444889327,109
16.00637105,647.6389898,0.024714959,0.980283522,Shearwaters,ETBF_113,Tuna longlines,0.458324215,115
16.81499944,647.6389494,0.025963539,0.979287679,Shearwaters,ETBF_114,Tuna longlines,0.481478369,125
-21.62393196,15361.27958,-0.001407691,0.998876894,Shearwaters,ETBF_115,Tuna longlines,-0.891285227,3
16.44678963,647.6388236,0.025395003,0.979741129,Shearwaters,ETBF_116,Tuna longlines,0.4709351,121
12.20542728,647.6400921,0.018846003,0.984964869,Shearwaters,ETBF_117,Tuna longlines,0.349488517,66
-17.27410579,4896.43435,-0.003527895,0.997185324,Shearwaters,ETBF_118,Tuna longlines,-0.711996103,34
-15.91846037,2287.114548,-0.006960063,0.994447056,Shearwaters,ETBF_119,Tuna longlines,-0.656119737,44
15.37745358,647.6393476,0.023743853,0.981058078,Shearwaters,ETBF_120,Tuna longlines,0.440315879,107
15.22724338,647.6392776,0.023511921,0.98124307,Shearwaters,ETBF_121,Tuna longlines,0.436014781,104
-12.51163112,11888.50073,-0.001052415,0.999160346,Shearwaters,ETBF_122,Tuna longlines,-0.515698625,55
-16.77580578,10842.50612,-0.001547226,0.998765568,Shearwaters,ETBF_123,Tuna longlines,-0.691457404,39
-14.1823474,5138.095871,-0.002760234,0.997797788,Shearwaters,ETBF_124,Tuna longlines,-0.584561436,48
12.39155778,647.6395579,0.019133417,0.984735601,Shearwaters,ETBF_125,Tuna longlines,0.354818152,70
15.31376466,647.6417745,0.023645424,0.981136586,Shearwaters,ETBF_126,Tuna longlines,0.43849222,106
-11.46500835,8698.016068,-0.001318118,0.998948359,Shearwaters,ETBF_127,Tuna longlines,-0.472559412,57
-14.95414261,3188.653384,-0.004689799,0.996258323,Shearwaters,ETBF_128,Tuna longlines,-0.616372934,46
-16.7204226,7548.122903,-0.002215176,0.998232654,Shearwaters,ETBF_129,Tuna longlines,-0.689174646,40
-19.53175414,5799.806525,-0.003367656,0.997313168,Shearwaters,ETBF_130,Tuna longlines,-0.805050809,14
16.4663869,647.6396515,0.02542523,0.979717021,Shearwaters,ETBF_131,Tuna longlines,0.471496245,122
-21.4583565,7177.553581,-0.002989648,0.997614755,Shearwaters,ETBF_132,Tuna longlines,-0.884460614,5
-9.09286343,7608.163031,-0.001195146,0.99904647,Shearwaters,ETBF_133,Tuna longlines,-0.374785439,60
-17.64890474,303087.4092,-5.82E-05,0.999953542,Hammerheads,NPF_1,Prawn trawl,-0.164063914,8
-15.76350014,170645.5249,-9.24E-05,0.999926299,Hammerheads,NPF_2,Prawn trawl,-0.146537226,12
-13.17489502,209407.5401,-6.29E-05,0.999949804,Hammerheads,NPF_3,Prawn trawl,-0.122473597,20
15.10822956,25837.11229,5.85E-04,0.999533465,Hammerheads,NPF_4,Prawn trawl,0.378546489,45
12.73890649,25837.11229,4.93E-04,0.999606628,Hammerheads,NPF_5,Prawn trawl,0.319181563,39
9.656007314,25837.11229,3.74E-04,0.999701827,Hammerheads,NPF_6,Prawn trawl,0.241937525,29
9.287135994,25837.11229,3.59E-04,0.999713217,Hammerheads,NPF_7,Prawn trawl,0.232695215,26
3.046771201,25837.11229,1.18E-04,0.999905917,Hammerheads,NPF_8,Prawn trawl,0.076338828,24
-15.65808474,235944.1638,-6.64E-05,0.999947053,Hammerheads,NPF_9,Prawn trawl,-0.145557286,13
15.42379739,25837.11229,5.97E-04,0.99952372,Hammerheads,NPF_10,Prawn trawl,0.386453246,47
14.53154881,25837.11229,5.62E-04,0.999551272,Hammerheads,NPF_11,Prawn trawl,0.364097379,43
9.598350456,25837.11229,3.71E-04,0.999703607,Hammerheads,NPF_12,Prawn trawl,0.240492895,28
9.693448546,25837.11229,3.75E-04,0.999700671,Hammerheads,NPF_13,Prawn trawl,0.242875639,30
16.25889816,25837.11229,6.29E-04,0.999497933,Hammerheads,NPF_14,Prawn trawl,0.407377237,49
-21.56260489,196036.9993,-1.10E-04,0.999912244,Hammerheads,NPF_15,Prawn trawl,-0.200445603,2
15.6946572,25837.11229,6.07E-04,0.999515356,Hammerheads,NPF_16,Prawn trawl,0.393239814,48
-13.70815782,250268.7357,-5.48E-05,0.999956299,Hammerheads,NPF_17,Prawn trawl,-0.127430799,18
-15.65383919,742552.0581,-2.11E-05,0.999983181,Hammerheads,NPF_18,Prawn trawl,-0.145517819,14
-15.14881496,107717.2414,-1.41E-04,0.999887796,Hammerheads,NPF_19,Prawn trawl,-0.140823123,15
14.51440741,25837.11229,5.62E-04,0.999551802,Hammerheads,NPF_20,Prawn trawl,0.36366789,42
12.0632013,25837.11229,4.67E-04,0.999627494,Hammerheads,NPF_21,Prawn trawl,0.302251331,37
9.799370848,25837.11229,3.79E-04,0.9996974,Hammerheads,NPF_22,Prawn trawl,0.245529591,31
-11.73819904,219956.4534,-5.34E-05,0.999957423,Hammerheads,NPF_23,Prawn trawl,-0.109118096,22
39.9111602,25837.1127,0.001544722,0.998767562,Hammerheads,NPF_24,Prawn trawl,1,52
-13.61174029,229707.4386,-5.93E-05,0.999952723,Hammerheads,NPF_25,Prawn trawl,-0.126534503,19
13.92221107,25837.11229,5.39E-04,0.999570088,Hammerheads,NPF_26,Prawn trawl,0.348830027,41
12.93042794,25837.11229,5.00E-04,0.999600714,Hammerheads,NPF_27,Prawn trawl,0.323980257,40
-19.92872501,84218.63202,-2.37E-04,0.999811207,Hammerheads,NPF_28,Prawn trawl,-0.185257084,3
-17.77263362,361952.0305,-4.91E-05,0.999960824,Hammerheads,NPF_29,Prawn trawl,-0.165214096,6
-18.45842896,107095.457,-1.72E-04,0.999862489,Hammerheads,NPF_30,Prawn trawl,-0.171589237,5
8.663415245,25837.11229,3.35E-04,0.999732478,Hammerheads,NPF_31,Prawn trawl,0.217067487,25
12.06503311,25837.11229,4.67E-04,0.999627437,Hammerheads,NPF_32,Prawn trawl,0.302297228,38
-17.69013702,130220.9416,-1.36E-04,0.999891616,Hammerheads,NPF_33,Prawn trawl,-0.164447209,7
9.453992978,25837.11229,3.66E-04,0.999708065,Hammerheads,NPF_34,Prawn trawl,0.236875925,27
-16.94909184,338071.8979,-5.01E-05,0.999960001,Hammerheads,NPF_35,Prawn trawl,-0.157558466,10
16.56737903,25837.11228,6.41E-04,0.999488407,Hammerheads,NPF_36,Prawn trawl,0.415106425,50
15.28928997,25837.11229,5.92E-04,0.999527874,Hammerheads,NPF_37,Prawn trawl,0.383083075,46
14.69383749,25837.11229,5.69E-04,0.999546261,Hammerheads,NPF_38,Prawn trawl,0.368163627,44
-14.278226,26028.97104,-5.49E-04,0.999562345,Hammerheads,NPF_39,Prawn trawl,-0.132730143,17
-12.48181755,204826.611,-6.09E-05,0.999951381,Hammerheads,NPF_40,Prawn trawl,-0.116030761,21
16.85863246,25837.11229,6.52E-04,0.999479413,Hammerheads,NPF_41,Prawn trawl,0.422403969,51
10.81533264,25837.11229,4.19E-04,0.999666027,Hammerheads,NPF_42,Prawn trawl,0.270985173,34
-11.57672463,71793.69113,-1.61E-04,0.999871349,Hammerheads,NPF_43,Prawn trawl,-0.107617033,23
-15.84676495,172715.9813,-9.18E-05,0.999926798,Hammerheads,NPF_44,Prawn trawl,-0.147311254,11
12.05817989,25837.11229,4.67E-04,0.999627649,Hammerheads,NPF_45,Prawn trawl,0.302125516,36
-14.69369321,344927.7248,-4.26E-05,0.999966013,Hammerheads,NPF_46,Prawn trawl,-0.136592319,16
-18.86485186,315419.0735,-5.98E-05,0.999952282,Hammerheads,NPF_47,Prawn trawl,-0.175367338,4
10.81265607,192903.8355,5.61E-05,0.99995528,Hammerheads,NPF_48,Prawn trawl,0.27091811,33
-17.13594082,195514.4625,-8.76E-05,0.999930073,Hammerheads,NPF_49,Prawn trawl,-0.159295411,9
10.68646906,25837.11229,4.14E-04,0.999670007,Hammerheads,NPF_50,Prawn trawl,0.267756412,32
11.39568513,25837.11229,4.41E-04,0.999648106,Hammerheads,NPF_51,Prawn trawl,0.285526281,35
-21.6567858,298012.9666,-7.27E-05,0.999942021,Hammerheads,NPF_52,Prawn trawl,-0.201321108,1
3.860111397,57566.61642,6.71E-05,0.999946501,Seasnakes,NPF_1,Prawn trawl,0.096717594,11
5.732382059,57566.61642,9.96E-05,0.999920553,Seasnakes,NPF_2,Prawn trawl,0.14362855,38
1.229056589,57566.61642,2.14E-05,0.999982966,Seasnakes,NPF_3,Prawn trawl,0.03079481,5
4.230702354,57566.61642,7.35E-05,0.999941365,Seasnakes,NPF_4,Prawn trawl,0.106002991,17
6.71445707,57566.61642,1.17E-04,0.999906942,Seasnakes,NPF_5,Prawn trawl,0.168235076,45
5.634370161,57566.61642,9.79E-05,0.999921911,Seasnakes,NPF_6,Prawn trawl,0.141172798,37
3.994004022,57566.61642,6.94E-05,0.999944646,Seasnakes,NPF_7,Prawn trawl,0.100072361,13
4.801852627,57566.61642,8.34E-05,0.999933449,Seasnakes,NPF_8,Prawn trawl,0.120313531,26
7.505473483,57566.61642,1.30E-04,0.999895979,Seasnakes,NPF_9,Prawn trawl,0.188054505,50
7.124064587,57566.61642,1.24E-04,0.999901265,Seasnakes,NPF_10,Prawn trawl,0.178498058,47
4.624283947,57566.61642,8.03E-05,0.99993591,Seasnakes,NPF_11,Prawn trawl,0.115864433,22
5.999498422,57566.61642,1.04E-04,0.999916851,Seasnakes,NPF_12,Prawn trawl,0.150321323,40
5.532121849,57566.61642,9.61E-05,0.999923328,Seasnakes,NPF_13,Prawn trawl,0.1386109,35
3.309805967,57566.61642,5.75E-05,0.999954128,Seasnakes,NPF_14,Prawn trawl,0.082929335,9
5.126409665,57566.61642,8.91E-05,0.999928951,Seasnakes,NPF_15,Prawn trawl,0.128445518,29
-64.95135654,562960.9133,-1.15E-04,0.99990795,Seasnakes,NPF_16,Prawn trawl,-0.603786691,3
4.567817448,57566.61642,7.93E-05,0.999936693,Seasnakes,NPF_17,Prawn trawl,0.114449628,20
5.410073859,57566.61642,9.40E-05,0.99992502,Seasnakes,NPF_18,Prawn trawl,0.135552909,33
4.705008484,57566.61642,8.17E-05,0.999934791,Seasnakes,NPF_19,Prawn trawl,0.117887039,24
7.317630019,57566.61642,1.27E-04,0.999898582,Seasnakes,NPF_20,Prawn trawl,0.183347965,49
7.198947513,57566.61642,1.25E-04,0.999900227,Seasnakes,NPF_21,Prawn trawl,0.180374298,48
4.393474478,57566.61642,7.63E-05,0.999939109,Seasnakes,NPF_22,Prawn trawl,0.110081352,18
4.167664846,57566.61642,7.24E-05,0.999942239,Seasnakes,NPF_23,Prawn trawl,0.104423545,16
-83.53850238,1702004.852,-4.91E-05,0.99996084,Seasnakes,NPF_24,Prawn trawl,-0.776572478,2
4.720034512,57566.61642,8.20E-05,0.999934583,Seasnakes,NPF_25,Prawn trawl,0.118263526,25
3.671814662,57566.61642,6.38E-05,0.999949111,Seasnakes,NPF_26,Prawn trawl,0.091999697,10
6.043118759,57566.61642,1.05E-04,0.999916246,Seasnakes,NPF_27,Prawn trawl,0.151414259,42
5.604382232,57566.61642,9.74E-05,0.999922327,Seasnakes,NPF_28,Prawn trawl,0.140421431,36
2.294255523,57566.61642,3.99E-05,0.999968203,Seasnakes,NPF_29,Prawn trawl,0.05748406,6
4.583224895,57566.61642,7.96E-05,0.999936479,Seasnakes,NPF_30,Prawn trawl,0.114835672,21
5.438316835,57566.61642,9.45E-05,0.999924628,Seasnakes,NPF_31,Prawn trawl,0.136260555,34
5.201781501,57566.61642,9.04E-05,0.999927906,Seasnakes,NPF_32,Prawn trawl,0.130334009,31
6.146779266,57566.61642,1.07E-04,0.999914809,Seasnakes,NPF_33,Prawn trawl,0.154011541,43
4.657308715,57566.61642,8.09E-05,0.999935453,Seasnakes,NPF_34,Prawn trawl,0.11669189,23
3.071913103,57566.61642,5.34E-05,0.999957425,Seasnakes,NPF_35,Prawn trawl,0.076968775,7
4.059778158,57566.61642,7.05E-05,0.999943734,Seasnakes,NPF_36,Prawn trawl,0.101720374,14
5.827734857,57566.61642,1.01E-04,0.999919231,Seasnakes,NPF_37,Prawn trawl,0.146017676,39
3.94592584,57566.61642,6.85E-05,0.999945312,Seasnakes,NPF_38,Prawn trawl,0.098867731,12
1.141208781,57566.61642,1.98E-05,0.999984184,Seasnakes,NPF_39,Prawn trawl,0.028593726,4
7.999269249,57566.61642,1.39E-04,0.999889135,Seasnakes,NPF_40,Prawn trawl,0.200426878,51
-107.5733492,2402867.043,-4.48E-05,0.999964282,Seasnakes,NPF_41,Prawn trawl,-1,1
4.992852143,57566.61642,8.67E-05,0.999930802,Seasnakes,NPF_42,Prawn trawl,0.125099148,27
4.099488508,57566.61642,7.12E-05,0.999943184,Seasnakes,NPF_43,Prawn trawl,0.102715343,15
3.184547419,57566.61642,5.53E-05,0.999955864,Seasnakes,NPF_44,Prawn trawl,0.079790901,8
6.399557033,57566.61642,1.11E-04,0.999911306,Seasnakes,NPF_45,Prawn trawl,0.160345051,44
5.34058142,57566.61642,9.28E-05,0.999925983,Seasnakes,NPF_46,Prawn trawl,0.133811731,32
5.140108428,57566.61642,8.93E-05,0.999928761,Seasnakes,NPF_47,Prawn trawl,0.12878875,30
6.863506431,57566.61642,1.19E-04,0.999904876,Seasnakes,NPF_48,Prawn trawl,0.171969604,46
4.525214848,57566.61642,7.86E-05,0.999937283,Seasnakes,NPF_49,Prawn trawl,0.113382192,19
6.03616159,57566.61642,1.05E-04,0.999916342,Seasnakes,NPF_50,Prawn trawl,0.151239943,41
8.371014186,57566.61642,1.45E-04,0.999883983,Seasnakes,NPF_51,Prawn trawl,0.209741189,52
4.997714598,57566.61642,8.68E-05,0.999930735,Seasnakes,NPF_52,Prawn trawl,0.12522098,28
-78.00559059,79.67090833,-0.979097543,0.327646253,Albatrosses,GNS_1,Set gillnets,-0.924265297,10
-82.26602347,63.86948361,-1.288033327,0.197878394,Albatrosses,GNS_2,Set gillnets,-0.974745913,4
32.98925756,7.390849801,4.463526989,8.50E-06,Albatrosses,GNS_3,Set gillnets,0.263958499,19
32.63988631,7.229721377,4.514681079,6.70E-06,Albatrosses,GNS_4,Set gillnets,0.261163058,17
-81.90921601,51.97096199,-1.576057338,0.115165468,Albatrosses,GNS_5,Set gillnets,-0.970518206,6
-77.79416425,77.30584505,-1.006316718,0.314380913,Albatrosses,GNS_6,Set gillnets,-0.921760168,11
35.7441292,7.134670284,5.009920259,5.91E-07,Albatrosses,GNS_7,Set gillnets,0.286001183,30
30.39235547,7.217851503,4.210720525,2.65E-05,Albatrosses,GNS_8,Set gillnets,0.243179784,15
38.95216622,7.321005289,5.320603481,1.15E-07,Albatrosses,GNS_9,Set gillnets,0.3116698,41
37.95578227,7.174853322,5.290112643,1.35E-07,Albatrosses,GNS_10,Set gillnets,0.303697387,40
-82.30548122,40.30099741,-2.042269088,0.041251386,Albatrosses,GNS_11,Set gillnets,-0.975213436,3
35.77860431,7.167737185,4.991617772,6.49E-07,Albatrosses,GNS_12,Set gillnets,0.28627703,32
34.98372435,7.268816812,4.812849911,1.60E-06,Albatrosses,GNS_13,Set gillnets,0.27991692,25
-81.83322159,73.15392865,-1.118644249,0.263421796,Albatrosses,GNS_14,Set gillnets,-0.969617771,7
34.14740405,7.214654152,4.733061812,2.36E-06,Albatrosses,GNS_15,Set gillnets,0.273225231,21
-77.32318265,71.32401139,-1.084111523,0.278441666,Albatrosses,GNS_16,Set gillnets,-0.916179646,12
36.81531952,7.286121117,5.052800924,4.74E-07,Albatrosses,GNS_17,Set gillnets,0.294572148,38
-79.77506766,120.1625851,-0.663892738,0.506832935,Albatrosses,GNS_18,Set gillnets,-0.94523131,9
35.07685474,7.269280312,4.825354538,1.50E-06,Albatrosses,GNS_19,Set gillnets,0.280662088,27
30.81335433,7.364715481,4.183916461,2.99E-05,Albatrosses,GNS_20,Set gillnets,0.246548342,16
36.66261164,7.598323284,4.825092361,1.50E-06,Albatrosses,GNS_21,Set gillnets,0.29335028,37
-82.41478819,61.48907983,-1.340315848,0.180289839,Albatrosses,GNS_22,Set gillnets,-0.976508582,2
-84.39740283,77.29980054,-1.091819154,0.275039718,Albatrosses,GNS_23,Set gillnets,-1,1
-76.90235062,85.12657822,-0.903388251,0.366425038,Albatrosses,GNS_24,Set gillnets,-0.911193331,13
35.14680509,7.2213308,4.867081438,1.22E-06,Albatrosses,GNS_25,Set gillnets,0.281221785,28
34.33511221,7.503074535,4.576139029,5.02E-06,Albatrosses,GNS_26,Set gillnets,0.274727149,23
34.27954992,8.880756514,3.859980832,1.17E-04,Albatrosses,GNS_27,Set gillnets,0.274282576,22
35.01697786,7.195397866,4.866579793,1.22E-06,Albatrosses,GNS_28,Set gillnets,0.280182993,26
-81.31244774,158.84105,-0.511910792,0.608768077,Albatrosses,GNS_29,Set gillnets,-0.963447275,8
35.87403477,7.485878865,4.792227528,1.77E-06,Albatrosses,GNS_30,Set gillnets,0.287040602,33
35.36264445,7.328313233,4.825482117,1.50E-06,Albatrosses,GNS_31,Set gillnets,0.282948791,29
29.53753562,7.427139317,3.976973416,7.22E-05,Albatrosses,GNS_32,Set gillnets,0.236340074,14
34.85451413,7.206616813,4.836460025,1.42E-06,Albatrosses,GNS_33,Set gillnets,0.278883064,24
-81.92122889,38.86145294,-2.108033095,0.035148104,Albatrosses,GNS_34,Set gillnets,-0.970660543,5
35.77742065,7.251490375,4.933802405,8.71E-07,Albatrosses,GNS_35,Set gillnets,0.286267559,31
36.85562892,7.213958708,5.108932615,3.54E-07,Albatrosses,GNS_36,Set gillnets,0.294894678,39
36.60814633,7.219903638,5.070448051,4.32E-07,Albatrosses,GNS_37,Set gillnets,0.292914484,36
36.54918327,7.233915732,5.052475674,4.74E-07,Albatrosses,GNS_38,Set gillnets,0.2924427,35
32.90458558,7.187077598,4.57829836,4.97E-06,Albatrosses,GNS_39,Set gillnets,0.263281009,18
36.51126079,7.380361839,4.947082756,8.14E-07,Albatrosses,GNS_40,Set gillnets,0.292139269,34
33.30627512,7.499856436,4.44092169,9.43E-06,Albatrosses,GNS_41,Set gillnets,0.266495066,20
39.63893211,7.710461834,5.140928386,2.99E-07,Albatrosses,GNS_42,Set gillnets,0.317164853,42
102.4708526,14.05017169,7.293209997,4.29E-13,Dolphins,GNS_1,Set gillnets,0.819904855,36
-21.96607783,71.81546109,-0.305868367,0.759735643,Dolphins,GNS_2,Set gillnets,-0.260269595,29
-23.29551846,55.33393796,-0.420998745,0.673799724,Dolphins,GNS_3,Set gillnets,-0.276021746,27
-27.97907544,36.24450414,-0.7719536,0.44023007,Dolphins,GNS_4,Set gillnets,-0.331515835,12
-23.73667111,58.59440535,-0.405101323,0.685444914,Dolphins,GNS_5,Set gillnets,-0.281248834,26
-32.89916522,86.81799728,-0.37894407,0.70476828,Dolphins,GNS_6,Set gillnets,-0.389812531,3
-21.32347554,27.25602139,-0.782339991,0.434104315,Dolphins,GNS_7,Set gillnets,-0.252655589,31
-25.81137784,35.46842319,-0.727728371,0.466862221,Dolphins,GNS_8,Set gillnets,-0.305831423,18
-28.96106868,56.52744291,-0.512336437,0.608470253,Dolphins,GNS_9,Set gillnets,-0.343151184,8
-23.86110631,37.51184573,-0.636095235,0.524784707,Dolphins,GNS_10,Set gillnets,-0.28272323,24
122.3256121,11.18798703,10.93365695,4.32E-27,Dolphins,GNS_11,Set gillnets,0.978769676,41
-28.03279267,43.01749965,-0.651660206,0.514692776,Dolphins,GNS_12,Set gillnets,-0.332152314,10
-27.95946016,43.55239911,-0.641972905,0.520961894,Dolphins,GNS_13,Set gillnets,-0.331283419,13
-24.83343111,82.10866262,-0.302445933,0.762342544,Dolphins,GNS_14,Set gillnets,-0.29424402,21
109.8247127,12.06216703,9.104890718,1.98E-19,Dolphins,GNS_15,Set gillnets,0.878745641,38
-17.06557391,80.3857809,-0.212295927,0.831897084,Dolphins,GNS_16,Set gillnets,-0.202204965,33
-13.21988637,80.39067641,-0.164445517,0.869396497,Dolphins,GNS_17,Set gillnets,-0.156638545,35
-13.4191921,134.578873,-0.099712472,0.920582259,Dolphins,GNS_18,Set gillnets,-0.15900006,34
-22.2091374,47.61080265,-0.466472653,0.640926327,Dolphins,GNS_19,Set gillnets,-0.263149536,28
-27.99308423,54.61267988,-0.512574814,0.608303489,Dolphins,GNS_20,Set gillnets,-0.331681821,11
-31.75661652,99.04549044,-0.320626577,0.748525774,Dolphins,GNS_21,Set gillnets,-0.376274808,6
-19.54422148,69.21835138,-0.282356067,0.77769874,Dolphins,GNS_22,Set gillnets,-0.231573731,32
121.2324442,11.48196062,10.55851419,2.03E-25,Dolphins,GNS_23,Set gillnets,0.97002286,40
-32.08114252,95.55701176,-0.335727771,0.737110202,Dolphins,GNS_24,Set gillnets,-0.380120021,5
-26.46944947,44.72615739,-0.591811392,0.554041552,Dolphins,GNS_25,Set gillnets,-0.313628721,17
-25.57393595,84.33537097,-0.303240926,0.761736749,Dolphins,GNS_26,Set gillnets,-0.303018044,19
-24.37448035,177.6734262,-0.137186978,0.890896352,Dolphins,GNS_27,Set gillnets,-0.288806048,23
-21.73031238,43.58074426,-0.498621874,0.618098795,Dolphins,GNS_28,Set gillnets,-0.257476079,30
-27.57168239,177.670514,-0.155184345,0.876691127,Dolphins,GNS_29,Set gillnets,-0.326688754,14
-25.28073231,89.35753513,-0.282916626,0.777269051,Dolphins,GNS_30,Set gillnets,-0.299543961,20
108.7638604,13.15553908,8.267533527,2.41E-16,Dolphins,GNS_31,Set gillnets,0.870257394,37
-24.49868287,51.88609714,-0.472162761,0.636860411,Dolphins,GNS_32,Set gillnets,-0.290277687,22
124.9789558,11.70630869,10.67620538,6.14E-26,Dolphins,GNS_33,Set gillnets,1,42
-23.82819165,44.13256776,-0.539923074,0.589308189,Dolphins,GNS_34,Set gillnets,-0.282333234,25
-34.96402098,65.7291993,-0.531940467,0.594824339,Dolphins,GNS_35,Set gillnets,-0.4142784,2
-28.89024436,44.42204357,-0.650358292,0.515533019,Dolphins,GNS_36,Set gillnets,-0.342312007,9
-27.09216143,55.2134119,-0.490680806,0.623704259,Dolphins,GNS_37,Set gillnets,-0.321007051,15
-29.80254573,49.08015319,-0.607221938,0.543770266,Dolphins,GNS_38,Set gillnets,-0.353121598,7
-39.538389,50.98439447,-0.775499825,0.438132995,Dolphins,GNS_39,Set gillnets,-0.468478741,1
119.3339451,11.56865483,10.31528271,2.31E-24,Dolphins,GNS_40,Set gillnets,0.95483231,39
-32.80490521,74.89046683,-0.438038466,0.661404125,Dolphins,GNS_41,Set gillnets,-0.388695672,4
-27.07080529,118.7513363,-0.227962111,0.819698221,Dolphins,GNS_42,Set gillnets,-0.320754009,16
-61.02153723,52.95049551,-1.152426179,0.249286396,Albatrosses,LLA_1,Demersal longlines,-0.859310214,3
-63.28814925,99.5198485,-0.635934944,0.524893005,Albatrosses,LLA_2,Demersal longlines,-0.891228828,2
45.7936245,16.35865974,2.799350633,0.00517066,Albatrosses,LLA_3,Demersal longlines,0.888488173,13
40.31346939,15.71946396,2.564557513,0.010404569,Albatrosses,LLA_4,Demersal longlines,0.782162171,10
-60.2334596,59.907818,-1.005435711,0.314811086,Albatrosses,LLA_5,Demersal longlines,-0.848212441,4
48.82392429,15.88666565,3.073264419,0.002146443,Albatrosses,LLA_6,Demersal longlines,0.947282068,15
38.32678777,15.74064615,2.434892914,0.014984795,Albatrosses,LLA_7,Demersal longlines,0.743616563,8
39.16563489,15.73573211,2.488961721,0.012894011,Albatrosses,LLA_8,Demersal longlines,0.75989188,9
43.13049688,15.74401415,2.739485399,0.00620924,Albatrosses,LLA_9,Demersal longlines,0.836818155,12
51.54106254,16.21588341,3.178430754,0.001503817,Albatrosses,LLA_10,Demersal longlines,1,16
48.53357336,15.73111631,3.085195762,0.002062576,Albatrosses,LLA_11,Demersal longlines,0.941648677,14
-71.0122331,170.9359484,-0.415431825,0.677871245,Albatrosses,LLA_12,Demersal longlines,-1,1
37.28970605,15.75663256,2.366603771,0.018048776,Albatrosses,LLA_13,Demersal longlines,0.723495097,7
40.49159221,15.81158176,2.560881815,0.010514916,Albatrosses,LLA_14,Demersal longlines,0.785618111,11
-56.99173116,86.54080059,-0.658553316,0.510259929,Albatrosses,LLA_15,Demersal longlines,-0.80256216,6
-59.30190242,86.55255998,-0.685154806,0.493327184,Albatrosses,LLA_16,Demersal longlines,-0.835094178,5
-24.08830539,63.73952254,-0.377917883,0.705532626,Petrels,LLA_1,Demersal longlines,-0.339213461,8
-29.94470729,117.8651476,-0.254059049,0.799476658,Petrels,LLA_2,Demersal longlines,-0.421683786,4
-32.05393398,133.0836655,-0.240855509,0.809692362,Petrels,LLA_3,Demersal longlines,-0.451386086,3
39.0097113,22.61396427,1.725027547,0.084680558,Petrels,LLA_4,Demersal longlines,0.756866649,12
-24.29659732,71.83746361,-0.338216247,0.735236551,Petrels,LLA_5,Demersal longlines,-0.342146645,6
-32.74729737,98.86247106,-0.331240935,0.740498004,Petrels,LLA_6,Demersal longlines,-0.461150086,2
37.44585879,22.6372711,1.654168412,0.098253837,Petrels,LLA_7,Demersal longlines,0.726524774,10
38.28036926,22.62294952,1.692103376,0.090785625,Petrels,LLA_8,Demersal longlines,0.742715951,11
43.05988711,22.63177013,1.902630102,0.057235631,Petrels,LLA_9,Demersal longlines,0.835448184,15
-26.14497457,124.7520456,-0.209575518,0.834020826,Petrels,LLA_10,Demersal longlines,-0.368175643,5
49.99495744,22.55566775,2.216514181,0.026771029,Petrels,LLA_11,Demersal longlines,0.97000246,16
-50.19624358,201.6386712,-0.248941551,0.803432144,Petrels,LLA_12,Demersal longlines,-0.706867555,1
41.20141908,22.64191537,1.819696717,0.068958082,Petrels,LLA_13,Demersal longlines,0.799390177,14
39.61205646,22.68592359,1.746107285,0.080949385,Petrels,LLA_14,Demersal longlines,0.768553354,13
-15.32896082,103.3948375,-0.14825654,0.882155603,Petrels,LLA_15,Demersal longlines,-0.215863664,9
-24.11829506,102.719611,-0.234797375,0.814390595,Petrels,LLA_16,Demersal longlines,-0.339635778,7
40.53902433,21.19298842,1.912850776,0.055912134,Shearwaters,LLA_1,Demersal longlines,0.78653839,12
-48.58911619,116.532238,-0.416958578,0.676754176,Shearwaters,LLA_2,Demersal longlines,-0.684235857,1
-46.12915051,131.6542299,-0.350381074,0.72609022,Shearwaters,LLA_3,Demersal longlines,-0.649594422,3
40.763977,21.06194309,1.935432871,0.053080271,Shearwaters,LLA_4,Demersal longlines,0.790902923,13
-44.01912722,70.64436049,-0.623108864,0.533285177,Shearwaters,LLA_5,Demersal longlines,-0.619880904,5
40.47215897,21.33225773,1.897228108,0.057944079,Shearwaters,LLA_6,Demersal longlines,0.785241068,11
