fishery_lab,species,rank_coeff,coeff_norm,reg.coeff,t_val,p_val,SE
Tuna longlines,Albatrosses,55,-0.4895487898461943,-11.8771964424488,-5.42688944184497e-4,0.999567023016498,21885.827175449
Tuna longlines,Albatrosses,72,-0.45436164195971224,-11.0235028446594,-5.33443650658625e-4,0.999574399247324,20664.793424852
Tuna longlines,Albatrosses,101,0.5310536804339857,18.5463520680307,0.0109429755596718,0.991269469835459,1694.81801059482
Tuna longlines,Albatrosses,40,-0.5189661273334156,-12.5909056853198,-7.13970769839619e-4,0.999430368164942,17635.0436421201
Tuna longlines,Albatrosses,44,-0.5123429975545317,-12.4302185074956,-8.7735599600544e-4,0.999300013522327,14167.8162160968
Tuna longlines,Albatrosses,106,0.5345777455471955,18.6694254120415,0.0110155893465588,0.991211539404201,1694.8185725418
Tuna longlines,Albatrosses,4,-0.620205208068927,-15.0471193957579,-8.75929085538959e-4,0.999301151963028,17178.4675770864
Tuna longlines,Albatrosses,79,-0.37706672424110077,-9.14821085990075,-4.49697958824262e-4,0.999641214602249,20343.0117490833
Tuna longlines,Shortfin makos,107,0.06456868905552214,2.25497663214816,0.160724779832256,0.872318139995721,14.0300495947271
Tuna longlines,Shortfin makos,59,0.048941553680291495,1.70921946076964,0.121811103977401,0.903054627026493,14.0317212877961
Tuna longlines,Shortfin makos,90,0.05898579969640281,2.06000155632066,0.146827519424637,0.883275427232077,14.0300780425431
Tuna longlines,Shortfin makos,133,0.10134912931648306,3.53948518454063,0.252253620450464,0.800857758733018,14.0314544473929
Tuna longlines,Shortfin makos,46,0.041835338595625646,1.46104423538817,0.104093196430597,0.917100513490358,14.0359243974442
Tuna longlines,Shortfin makos,105,0.06427404603853584,2.24468661189456,0.159924071600522,0.872948813820987,14.0359521204639
Tuna longlines,Shortfin makos,86,0.05825870855424762,2.03460885346445,0.145014608706847,0.884706510623582,14.0303716405393
Tuna longlines,Shortfin makos,6,-0.5386525638772445,-13.0685285064411,-0.0368786231351567,0.970583591119942,354.365955001795
Tuna longlines,Shortfin makos,37,0.037895599739061196,1.32345403202072,0.0943254342881446,0.924855284664,14.0307229116787
Tuna longlines,Shortfin makos,87,0.058408887966968887,2.03985367214158,0.145389811622177,0.884410300266706,14.0302380846502
Tuna longlines,Shortfin makos,122,0.07290765839122489,2.54620418010163,0.181475427355421,0.856003446285902,14.0305727183377
Tuna longlines,Shortfin makos,45,0.0417097387591819,1.45665782611883,0.103802861986169,0.917330904264005,14.0329254728345
Tuna longlines,Shortfin makos,74,0.05501699056833111,1.92139611191459,0.136947510048315,0.891079051550511,14.0301646319581
Tuna longlines,Shortfin makos,83,0.057584066211071774,2.01104785600311,0.143326874928225,0.886039119676305,14.0311986639644
Tuna longlines,Shortfin makos,4,-0.5426522405959451,-13.1655667324149,-0.0180142221133586,0.985628389716296,730.842922307027
Tuna longlines,Shortfin makos,24,0.021857105061624544,0.763330677474168,0.0543999532716543,0.956619183288719,14.0318259771725
Tuna longlines,Shortfin makos,102,0.06299058665867761,2.19986347931705,0.156791684769332,0.875416795099006,14.0304856252641
Tuna longlines,Shortfin makos,121,0.07143384886550082,2.49473331876995,0.177788925079388,0.858897583669644,14.0319950618745
Tuna longlines,Shortfin makos,20,0.015152512214140186,0.529181581057723,0.0377013735609094,0.969927627899301,14.0361353201838
Tuna longlines,Shortfin makos,111,0.06612130357093066,2.30919965420719,0.164590075935363,0.869274807752786,14.0300054002894
Tuna longlines,Shortfin makos,124,0.07481477391440389,2.6128076840984,0.186221882624291,0.852280035158337,14.030615775536
Tuna longlines,Shortfin makos,108,0.0647970779534202,2.26295281434011,0.161292250563809,0.871871223647734,14.0301397396948
Tuna longlines,Shortfin makos,76,0.055380560200646155,1.9340933036498,0.137847507596852,0.890367748933849,14.0306730050298
Tuna longlines,Shortfin makos,127,0.08206562718792709,2.86603420819385,0.204271828222887,0.838151286395406,14.0304917869861
Tuna longlines,Shortfin makos,10,-0.5276988844502277,-12.8027756233359,-0.0248036667394298,0.980212781016832,516.16463637546
Tuna longlines,Shortfin makos,5,-0.5414849672147345,-13.1372469090628,-0.0445253709577767,0.964487810924525,295.050813198633
Tuna longlines,Shortfin makos,2,-0.5513228788221989,-13.375929571892,-0.0183020580280949,0.98539878184167,730.84292221995
Tuna longlines,Shortfin makos,66,0.05268226026235121,1.83985872344716,0.131123308854156,0.89568423646438,14.0315153691978
Tuna longlines,Shortfin makos,7,-0.5340474844117828,-12.9568022912429,-0.0359965745026992,0.971286853770195,359.945424536753
Tuna longlines,Shortfin makos,11,-0.5250688706321651,-12.7389674975446,-0.0303306126392688,0.975804868028491,420.003632931949
Tuna longlines,Shortfin makos,43,0.0409545322244947,1.43028323011765,0.101923468050074,0.918822437762749,14.0329136898576
Tuna longlines,Shortfin makos,129,0.0833101634048189,2.90949800044368,0.207371654601705,0.83572998146325606,14.0303553348789
Tuna longlines,Shortfin makos,115,0.06865090157516306,2.39754254101054,0.170885458424848,0.864322316544511,14.0301144585976
Tuna longlines,Shortfin makos,36,0.037546448304855186,1.31126037691122,0.0934510707474774,0.92554981435693,14.0315179529028
Tuna longlines,Shortfin makos,113,0.06687481437339177,2.3355150289883,0.166458662707085,0.867804271578736,14.0306006969314
Tuna longlines,Shortfin makos,97,0.06137998538618446,2.14361534595233,0.152783308010867,0.878576727086714,14.0304289379561
Tuna longlines,Shortfin makos,128,0.08218802768446332,2.87030888472035,0.204577650304675,0.837912337183843,14.0304128063141
Tuna longlines,Shortfin makos,126,0.08163399742156491,2.85096010569737,0.203117285537384,0.839053504337842,14.0360289778127
Tuna longlines,Shortfin makos,75,0.05503595127697601,1.92205828975262,0.136995681840574,0.89104097730725,14.030064772329
Tuna longlines,Shortfin makos,55,0.04814375188181429,1.68135728114408,0.119822931705998,0.904629323802059,14.0320158854861
Tuna longlines,Shortfin makos,125,0.07591500277912204,2.65123173167076,0.188965627063893,0.85012916904575,14.0302327617199
Tuna longlines,Shortfin makos,99,0.061535122194282074,2.14903329514974,0.153173295741051,0.878269201424148,14.0300780547466
Tuna longlines,Shortfin makos,56,0.04846038611003544,1.69241531555706,0.120576896704859,0.904032114620625,14.0359833584013
Tuna longlines,Shortfin makos,91,0.05987558467497884,2.09107612765972,0.14897881042637,0.881577726376896,14.03606406626
Tuna longlines,Shortfin makos,103,0.06374964747452072,2.22637268102368,0.158681937283603,0.873927334409857,14.030410260524
Tuna longlines,Shortfin makos,14,-0.5100223985758034,-12.373917255187,-0.0604467567425312,0.951802784914536,204.707711745278
Tuna longlines,Shortfin makos,41,0.04008807298555041,1.40002327958887,0.0997845828875114,0.920520257346474,14.0304568007979
Tuna longlines,Shortfin makos,104,0.06403920894632813,2.23648523498826,0.159383962186755,0.873374273942083,14.0320594638481
Tuna longlines,Shortfin makos,116,0.06959749364782897,2.43060102547509,0.173224488287695,0.862483580718832,14.0315093408635
Tuna longlines,Shortfin makos,114,0.06783408031290952,2.36901613160118,0.168829581536673,0.86593907033192,14.0319967036498
Tuna longlines,Shortfin makos,98,0.06142104188468555,2.14504919022069,0.15288434764992,0.878497050301245,14.0305349971634
Tuna longlines,Shortfin makos,26,0.030754060009755262,1.07404513983623,0.0765453266609397,0.938989012644325,14.0314920151004
Tuna longlines,Shortfin makos,132,0.09304962905344179,3.2496360420937,0.231596428499385,0.816863112080271,14.0314600840329
Tuna longlines,Shortfin makos,81,0.0570756863179333,1.99329335616658,0.142070248183781,0.887031542779702,14.0303362713077
Tuna longlines,Shortfin makos,23,0.021606238646292446,0.754569497517762,0.0537714116030137,0.957119923089097,14.0329121929816
Tuna longlines,Shortfin makos,25,0.02517503924990843,0.87920516975559,0.0626394613019685,0.950056678179858,14.035963136994
Tuna longlines,Shortfin makos,63,0.050688705988308866,1.77023645964343,0.126147934749986,0.899621048474102,14.0330197490104
Tuna longlines,Shortfin makos,48,0.04322805515483773,1.50968303140784,0.107594886118159,0.914322351502592,14.0311783010759
Tuna longlines,Shortfin makos,47,0.0431848778654142,1.5081751213029,0.107481412083279,0.91441236302524,14.031962290692
Tuna longlines,Shortfin makos,62,0.04988236708423149,1.7420761328212,0.124161927918061,0.901193190983742,14.0306788242759
Tuna longlines,Shortfin makos,71,0.05454268812449504,1.90483172222253,0.135743880491171,0.892030463167789,14.0325421325083
Tuna longlines,Shortfin makos,117,0.06988730304187521,2.44072223779813,0.173890109752607,0.861960464477698,14.0360037800341
Tuna longlines,Shortfin makos,19,0.010964641246986782,0.382925689734574,0.027289549403357,0.978230128652131,14.031953553893
Tuna longlines,Shortfin makos,33,0.035607785244764836,1.24355511663633,0.0886322808533749,0.929378508758736,14.0304988731313
Tuna longlines,Shortfin makos,85,0.05778491654923005,2.01806229017749,0.143838326257864,0.885635251221063,14.0300735046071
Tuna longlines,Shortfin makos,73,0.05499144036472125,1.92050380462247,0.13688293084874,0.891130094350166,14.030265079177
Tuna longlines,Shortfin makos,131,0.08707438234656444,3.04095840139168,0.21672222871765,0.828435674292921,14.0315943564492
Tuna longlines,Shortfin makos,52,0.0471072964522471,1.64516043700609,0.117257435047219,0.906661833848609,14.0303293888664
Tuna longlines,Shortfin makos,9,-0.5287991731281464,-12.8294702961491,-0.0465613819828393,0.96286509332531,275.538863964079
Tuna longlines,Shortfin makos,88,0.05879657626576065,2.05339317661535,0.146333449167624,0.883665401000667,14.0322885047506
Tuna longlines,Shortfin makos,22,0.019157345999394487,0.669045139285154,0.0476468068243515,0.962000063214801,14.0417623735326
Tuna longlines,Shortfin makos,96,0.061343287434932524,2.1423337182202,0.152691827870765,0.878648866603352,14.0304412364061
Tuna longlines,Shortfin makos,84,0.05767346902431026,2.01417013179421,0.14355937369904,0.885855522929596,14.0302237317972
Tuna longlines,Shortfin makos,54,0.047564556882486356,1.66112965676381,0.118396331273895,0.905759469110435,14.0302460295075
Tuna longlines,Shortfin makos,35,0.03722325811769515,1.2999733842458,0.0926530075689383,0.926183786253813,14.0305578669808
Tuna longlines,Shortfin makos,60,0.04942558068024323,1.7261234678075,0.123023480498024,0.902094572402098,14.030845663119
Tuna longlines,Shortfin makos,21,0.016961383959859522,0.592354050203607,0.0422026970067971,0.966339180542169,14.0359287964038
Tuna longlines,Shortfin makos,68,0.05358322850221511,1.87132385549365,0.13332280963813,0.893944673500763,14.0360367484969
Tuna longlines,Shortfin makos,100,0.06163370522574176,2.15247617800085,0.153417953371263,0.878076285500447,14.0301453037375
Tuna longlines,Shortfin makos,29,0.032679882250748984,1.14130195137499,0.0813434147347072,0.935172843855393,14.030661917713
Tuna longlines,Shortfin makos,39,0.03887619420339017,1.3577000053403,0.0967700495883607,0.922913768863888,14.030167506534
Tuna longlines,Shortfin makos,31,0.03413223871349825,1.19202359266823,0.0849584707686116,0.932298581077041,14.0306620621123
Tuna longlines,Shortfin makos,64,0.05181871067362862,1.80970038862955,0.128987032930853,0.897374276060117,14.0300954871929
Tuna longlines,Shortfin makos,92,0.05987863625404901,2.09118270004945,0.149049251821839,0.881522146395192,14.0301455692584
Tuna longlines,Shortfin makos,28,0.03240439009783992,1.13168074988806,0.08065789057569,0.935717987677212,14.0306266604639
Tuna longlines,Shortfin makos,16,-0.47121520461164373,-11.4323958467951,-0.0511602640929626,0.959200322953243,223.462408755777
Tuna longlines,Shortfin makos,58,0.04865335897870058,1.69915463945915,0.121057095018187,0.903651781958256,14.0359773147032
Tuna longlines,Shortfin makos,53,0.047451471730688,1.65718030641338,0.118112955310145,0.905983980852428,14.0304702567293
Tuna longlines,Shortfin makos,80,0.056841153967488296,1.98510262196596,0.141430013551473,0.88753723741583,14.03593602318
Tuna longlines,Shortfin makos,101,0.06227098998935076,2.17473251107781,0.155003473036691,0.876826257380704,14.0302179588133
Tuna longlines,Shortfin makos,27,0.031077956217992486,1.08535678936017,0.0773546143715641,0.938345243379656,14.0309249574535
Tuna longlines,Shortfin makos,57,0.04862165816383296,1.69804753014979,0.121026789151887,0.903675784535913,14.0303443729202
Tuna longlines,Shortfin makos,51,0.045915637892579825,1.60354332746189,0.114292227138097,0.909011775589151,14.030204569593
Tuna longlines,Shortfin makos,70,0.053823174153254154,1.87970364210529,0.133976845334093,0.893427501303385,14.0300634592338
Tuna longlines,Shortfin makos,65,0.05221146298982866,1.82341674725798,0.12996390298833,0.896601401390225,14.0301784213245
